13600.0000 369.0761 0.0335 -0.0028 0.0000 15747.8383
13650.0000 369.9222 0.0338 -0.0027 0.0000 15625.8782
13700.0000 370.7702 0.0341 -0.0026 0.0000 15503.9181
13750.0000 371.6202 0.0344 -0.0025 0.0000 15381.9580
13800.0000 372.4720 0.0347 -0.0024 0.0000 15259.9979
13850.0000 373.3259 0.0350 -0.0023 0.0000 15138.0378
13900.0000 374.1817 0.0354 -0.0023 0.0000 15016.0777
13950.0000 375.0395 0.0357 -0.0022 0.0000 14899.4588
14000.0000 375.8992 0.0360 -0.0021 0.0000 14786.4006
14050.0000 376.7609 0.0363 -0.0021 0.0000 14673.3425
14100.0000 377.6246 0.0367 -0.0020 0.0000 14560.2844
14150.0000 378.4903 0.0370 -0.0019 0.0000 14447.2263
14200.0000 379.3579 0.0374 -0.0019 0.0000 14334.1682
14250.0000 380.2275 0.0377 -0.0018 0.0000 14221.1101
14300.0000 381.0992 0.0381 -0.0017 0.0000 14108.0520
14350.0000 381.9728 0.0384 -0.0017 0.0000 13994.9939
14400.0000 382.8484 0.0388 -0.0016 0.0000 13881.9357
14450.0000 383.7261 0.0391 -0.0016 0.0000 13777.1270
14500.0000 384.6057 0.0395 -0.0015 0.0000 13672.3182
14550.0000 385.4874 0.0399 -0.0015 0.0000 13567.5094
14600.0000 386.3711 0.0402 -0.0014 0.0000 13462.7006
14650.0000 387.2568 0.0406 -0.0014 0.0000 13357.8918
14700.0000 388.1445 0.0410 -0.0013 0.0000 13253.0831
14750.0000 389.0343 0.0414 -0.0013 0.0000 13148.2743
14800.0000 389.9261 0.0417 -0.0012 0.0000 13043.4655
14850.0000 390.8200 0.0421 -0.0012 0.0000 12938.6567
14900.0000 391.7159 0.0425 -0.0012 0.0000 12836.9060
14950.0000 392.6139 0.0429 -0.0011 0.0000 12739.7423
15000.0000 393.5139 0.0433 -0.0011 0.0000 12642.5786
15050.0000 394.4160 0.0437 -0.0011 0.0000 12545.4149
15100.0000 395.3201 0.0441 -0.0010 0.0000 12448.2512
15150.0000 396.2264 0.0445 -0.0010 0.0000 12351.0875
15200.0000 397.1347 0.0450 -0.0010 0.0000 12253.9238
15250.0000 398.0450 0.0454 -0.0009 0.0000 12156.7601
15300.0000 398.9575 0.0458 -0.0009 0.0000 12059.5964
15350.0000 399.8721 0.0462 -0.0009 0.0000 11962.4327
15400.0000 400.7888 0.0467 -0.0008 0.0000 11870.9373
15450.0000 401.7075 0.0471 -0.0008 0.0000 11780.8589
15500.0000 402.6284 0.0475 -0.0008 0.0000 11690.7804
15550.0000 403.5514 0.0480 -0.0008 0.0000 11600.7020
15600.0000 404.4765 0.0484 -0.0007 0.0000 11510.6236
15650.0000 405.4037 0.0489 -0.0007 0.0000 11420.5452
15700.0000 406.3330 0.0493 -0.0007 0.0000 11330.4668
15750.0000 407.2645 0.0498 -0.0007 0.0000 11240.3884
15800.0000 408.1981 0.0503 -0.0006 0.0000 11150.3100
15850.0000 409.1339 0.0507 -0.0006 0.0000 11061.5449
15900.0000 410.0717 0.0512 -0.0006 0.0000 10978.0327
15950.0000 411.0118 0.0517 -0.0006 0.0000 10894.5206
16000.0000 411.9540 0.0522 -0.0006 0.0000 10811.0084
16050.0000 412.8983 0.0527 -0.0005 0.0000 10727.4963
16100.0000 413.8449 0.0531 -0.0005 0.0000 10643.9842
16150.0000 414.7936 0.0536 -0.0005 0.0000 10560.4720
16200.0000 415.7444 0.0542 -0.0005 0.0000 10476.9599
16250.0000 416.6975 0.0547 -0.0005 0.0000 10393.4477
16300.0000 417.6527 0.0552 -0.0005 0.0000 10309.9356
16350.0000 418.6101 0.0557 -0.0004 0.0000 10230.0746
